source,target,link
27151,39279,False
27151,43190,False
27151,31591,False
27151,38974,False
27151,33626,False
27151,53028,False
27151,33115,False
27151,41571,False
27151,47243,False
27151,35944,False
26767,45699,False
26767,30592,False
26767,42427,False
26767,41766,False
26767,28201,False
26767,28175,False
26767,48509,False
26767,37441,False
26767,35708,False
26767,27674,False
26767,41659,False
26767,39200,False
26767,47626,False
26767,43611,False
26767,31729,False
26767,43995,False
26767,30978,False
26767,35873,False
26767,51432,False
26767,57072,False
26767,47405,False
26767,27102,False
26767,51368,False
26767,41448,False
26767,48525,False
26767,42691,False
26767,36342,False
26767,26832,False
26767,39152,False
26767,30670,False
26767,37529,False
26767,36100,False
26767,34816,False
26767,31895,False
26767,28599,False
26767,31721,False
26767,42066,False
26767,32419,False
26767,36150,False
26767,40684,False
26767,34567,False
26767,36871,False
26767,33092,False
26767,32452,False
26767,46906,False
26767,37494,False
26767,42163,False
26767,32483,False
26767,26883,False
26767,47963,False
26767,51554,False
26767,39279,False
26767,34412,False
26767,61824,False
26767,47952,False
26767,27112,False
26767,27606,False
26767,34107,False
26767,27418,False
12347,33200,False
12347,33989,False
12347,23765,False
12347,19107,False
12347,31762,False
12347,37191,False
12347,37661,False
12347,42298,False
12347,20405,False
12347,46401,False
12347,34277,False
12347,52411,False
12347,43567,False
12347,43985,False
12347,33749,False
12347,39999,False
12347,37649,False
12347,25238,False
12347,21842,False
12347,33917,False
12347,15237,False
12347,24992,False
12347,41231,False
12347,22748,False
12347,34339,False
12347,13397,False
12347,38782,False
12347,47041,False
12347,23793,False
12347,40590,False
12347,33004,False
12347,24442,False
12347,53294,False
12347,41637,False
12347,48160,False
12347,32630,False
12347,36110,False
12347,21189,False
12347,54010,False
12347,51546,False
12347,22349,False
12347,17359,False
12347,20136,False
12347,32440,False
12347,15101,False
12347,42414,False
12347,57319,False
12347,14569,False
12347,24135,False
12347,20794,False
12347,15175,False
12347,45032,False
12347,24076,False
12347,13477,False
12347,56487,False
12347,33060,False
12347,30917,False
12347,57783,False
12347,38656,False
42,48971,False
42,14288,False
42,11237,False
42,23458,False
42,39321,False
42,10548,False
42,57769,False
42,55481,False
42,46273,False
42,31968,False
42,14533,False
42,22209,False
42,36442,False
42,24136,False
42,25687,False
42,5184,False
42,49273,False
42,34497,False
42,28599,False
42,17392,False
42,23988,False
42,28817,False
42,54705,False
42,24018,False
42,26700,False
42,36678,False
42,36237,False
42,7349,False
42,41050,False
42,9568,False
42,43160,False
42,36065,False
42,8256,False
42,37596,False
42,27171,False
42,50775,False
42,29447,False
42,6282,False
42,12531,False
42,37417,False
42,12844,False
42,12692,False
42,41567,False
42,23284,False
42,10906,False
42,56332,False
42,17028,False
42,37767,False
42,26914,False
42,39630,False
42,24037,False
42,41901,False
42,7385,False
42,22199,False
42,30703,False
42,29069,False
42,40542,False
42,50368,False
42,46645,False
4351,5763,False
4351,6766,False
4351,6907,False
4351,34050,False
4351,21502,False
4351,10037,False
4351,11800,False
4351,29148,False
4351,32179,False
4351,50051,False
4351,36757,False
4351,30017,False
4351,31225,False
4351,11341,False
4351,22290,False
4351,8111,False
4351,40988,False
4351,37018,False
4351,18573,False
4351,30061,False
4351,60822,False
4351,21680,False
4351,36310,False
4351,15023,False
4351,7000,False
4351,34851,False
4351,28734,False
4351,60141,False
4351,53694,False
4351,30359,False
4351,15979,False
4351,16297,False
4351,4478,False
4351,39356,False
4351,25687,False
4351,51092,False
4351,12017,False
4351,53496,False
4351,27541,False
4351,7544,False
4351,59562,False
4351,6972,False
4351,37554,False
4351,33539,False
4351,38888,False
4351,20494,False
4351,13501,False
4351,22381,False
4351,23728,False
4351,7804,False
4351,28219,False
4351,8996,False
4351,32543,False
4351,35701,False
4351,34548,False
4351,21384,False
4351,56819,False
4351,48569,False
4351,11173,False
6272,51063,False
6272,12575,False
6272,32702,False
6272,45446,False
6272,6355,False
6272,9741,False
6272,41150,False
6272,8032,False
6272,33387,False
6272,28714,False
6272,8136,False
6272,49573,False
6272,14905,False
6272,14040,False
6272,48160,False
6272,26094,False
6272,37548,False
6272,8801,False
6272,15927,False
6272,45025,False
6272,22928,False
6272,27988,False
6272,20320,False
6272,35731,False
6272,19661,False
6272,23794,False
6272,47518,False
6272,51855,False
6272,24975,False
6272,31250,False
6272,34579,False
6272,23244,False
6272,24921,False
6272,58557,False
6272,39418,False
6272,19772,False
6272,19323,False
6272,45843,False
6272,45146,False
6272,35603,False
6272,38109,False
6272,52460,False
6272,26201,False
6272,16310,False
6272,35194,False
6272,35376,False
6272,35122,False
6272,19546,False
6272,30607,False
6272,52716,False
6272,8650,False
6272,17903,False
6272,27167,False
6272,19395,False
6272,30078,False
6272,57292,False
6272,15692,False
6272,55562,False
6272,23465,False
32915,44721,False
32915,36210,False
32915,41473,False
32915,39733,False
32915,36140,False
32915,34398,False
32915,44865,False
32915,52519,False
32915,33142,False
32915,43883,False
32915,47230,False
32915,37661,False
32915,39857,False
32915,55481,False
32915,42412,False
32915,59044,False
32915,41545,False
32915,45397,False
32915,60403,False
32915,43010,False
32915,43503,False
32915,46198,False
32915,32966,False
32915,39093,False
32915,39537,False
32915,36712,False
32915,44155,False
32915,52515,False
32915,40971,False
32915,44921,False
32915,38878,False
32915,33384,False
32915,59429,False
32915,37569,False
32915,43235,False
32915,54075,False
32915,41260,False
32915,41609,False
32915,34113,False
32915,34627,False
32915,49399,False
32915,54966,False
32915,37700,False
32915,54950,False
32915,60775,False
32915,48564,False
32915,41385,False
32915,33703,False
32915,41819,False
32915,35009,False
32915,37118,False
32915,35477,False
32915,34462,False
32915,38552,False
32915,56004,False
32915,38048,False
32915,39297,False
32915,40129,False
32915,35080,False
53789,57065,False
53789,56218,False
53789,54647,False
53789,54672,False
53789,63040,False
53789,56665,False
53789,57041,False
53789,54243,False
53789,62882,False
53789,56307,False
53789,60461,False
53789,58242,False
53789,56713,False
53789,61019,False
53789,54877,False
53789,56742,False
53789,60805,False
53789,56473,False
53789,54645,False
53789,56361,False
53789,55486,False
53789,54345,False
53789,58557,False
53789,62250,False
53789,59550,False
53789,55093,False
53789,54196,False
53789,56956,False
53789,57949,False
53789,54800,False
53789,61486,False
53789,58859,False
53789,56826,False
53789,57771,False
53789,55632,False
53789,54704,False
53789,53968,False
53789,55033,False
53789,56289,False
53789,55709,False
53789,61123,False
53789,62881,False
53789,55835,False
53789,56337,False
53789,58021,False
53789,55085,False
53789,55322,False
53789,55223,False
53789,54738,False
53789,57075,False
53789,53802,False
53789,60739,False
53789,56795,False
53789,56098,False
53789,57952,False
53789,57731,False
53789,53998,False
53789,56152,False
53789,54010,False
28915,33510,False
28915,43915,False
28915,30646,False
28915,30401,False
28915,38217,False
28915,37462,False
28915,29677,False
28915,31398,False
28915,55699,False
28915,36037,False
28915,42769,False
28915,44555,False
28915,34446,False
28915,38893,False
28915,43545,False
28915,34323,False
28915,50362,False
28915,50075,False
28915,47088,False
28915,36467,False
28915,47497,False
28915,35811,False
28915,54488,False
28915,30703,False
28915,35181,False
28915,47616,False
28915,35870,False
28915,38840,False
28915,38096,False
28915,33822,False
28915,51929,False
28915,46173,False
28915,34999,False
28915,32675,False
28915,41716,False
28915,34555,False
28915,37018,False
28915,33714,False
28915,31473,False
28915,32995,False
28915,46656,False
28915,38862,False
28915,33366,False
28915,36652,False
28915,31553,False
28915,29656,False
28915,33719,False
28915,37783,False
28915,45954,False
28915,35947,False
28915,46618,False
28915,34824,False
28915,31840,False
28915,29191,False
28915,42470,False
28915,55415,False
28915,35603,False
28915,29192,False
28915,29879,False
8229,17741,False
8229,10033,False
8229,28837,False
8229,11212,False
8229,38014,False
8229,28083,False
8229,21577,False
8229,10831,False
8229,40514,False
8229,38731,False
8229,9773,False
8229,17035,False
8229,14077,False
8229,17551,False
8229,13616,False
8229,25685,False
8229,56175,False
8229,21153,False
8229,55709,False
8229,9442,False
8229,45207,False
8229,14448,False
8229,20800,False
8229,36297,False
8229,19512,False
8229,11946,False
8229,16051,False
8229,20356,False
8229,29492,False
8229,15531,False
8229,15924,False
8229,13285,False
8229,45701,False
8229,24494,False
8229,28455,False
8229,34447,False
8229,26097,False
8229,47031,False
8229,19712,False
8229,9306,False
8229,50647,False
8229,30944,False
8229,47676,False
8229,38811,False
8229,18903,False
8229,35269,False
8229,33828,False
8229,27956,False
8229,29948,False
8229,21939,False
8229,23225,False
8229,40427,False
8229,27098,False
8229,16820,False
8229,54763,False
8229,17866,False
8229,25706,False
8229,46449,False
8229,9421,False
451,6496,False
451,6545,False
451,45136,False
451,8679,False
451,44740,False
451,14563,False
451,34616,False
451,29400,False
451,24508,False
451,8534,False
451,36339,False
451,43692,False
451,42482,False
451,9444,False
451,3609,False
451,30819,False
451,9584,False
451,26352,False
451,12372,False
451,39334,False
451,793,False
451,36682,False
451,19294,False
451,24524,False
451,17949,False
451,18792,False
451,9426,False
451,34717,False
451,5486,False
451,1934,False
451,912,False
451,15951,False
451,19791,False
451,24844,False
451,15313,False
451,29653,False
451,21810,False
451,7345,False
451,27231,False
451,15737,False
451,23291,False
451,40285,False
451,5875,False
451,9718,False
451,9108,False
451,1625,False
451,884,False
451,32175,False
451,32837,False
451,50623,False
451,9495,False
451,17845,False
451,27129,False
451,15460,False
451,14546,False
451,34898,False
451,11810,False
451,2813,False
451,18766,False
38609,53539,False
38609,40643,False
38609,47741,False
38609,53472,False
38609,41239,False
38609,40834,False
38609,42627,False
38609,40841,False
38609,48015,False
38609,41649,False
38609,46071,False
38609,38941,False
38609,48733,False
38609,44512,False
38609,56534,False
38609,47906,False
38609,41817,False
38609,42303,False
38609,40477,False
38609,45294,False
38609,39742,False
38609,47431,False
38609,58096,False
38609,39067,False
38609,48704,False
38609,49012,False
38609,46624,False
38609,48900,False
38609,54204,False
38609,54874,False
38609,44605,False
38609,44680,False
38609,46944,False
38609,42213,False
38609,61735,False
38609,51631,False
38609,46834,False
38609,53101,False
38609,47956,False
38609,52201,False
38609,39791,False
38609,47772,False
38609,50183,False
38609,50757,False
38609,44043,False
38609,40810,False
38609,43090,False
38609,49776,False
38609,49483,False
38609,48549,False
38609,43805,False
38609,49898,False
38609,42029,False
38609,40698,False
38609,57521,False
38609,40078,False
38609,60072,False
38609,50075,False
38609,41051,False
14585,24840,False
14585,19071,False
14585,20233,False
14585,16111,False
14585,37318,False
14585,27204,False
14585,29646,False
14585,19329,False
14585,54304,False
14585,42272,False
14585,29321,False
14585,43647,False
